dgns_cd,longdesc,shortdesc,version,fyear,,
Obstetrician and Gynacologist,"Previous cesarean delivery, delivered, with or without mention of antepartum condition",Prev c-delivery-delivrd,32,2015,,
Obstetrician and Gynacologist,"Previous cesarean delivery, antepartum condition or complication",Prev c-delivery-antepart,32,2015,,
Obstetrician and Gynacologist,"Retroverted and incarcerated gravid uterus, unspecified as to episode of care or not applicable",Retrovert uterus-unspec,32,2015,,
Obstetrician and Gynacologist,"Retroverted and incarcerated gravid uterus, delivered, with mention of antepartum condition",Retrovert uterus-deliver,32,2015,,
Obstetrician and Gynacologist,"Retroverted and incarcerated gravid uterus, delivered, with mention of postpartum complication",Retrovert uter-del w p/p,32,2015,,
Obstetrician and Gynacologist,"Retroverted and incarcerated gravid uterus, antepartum condition or complication",Retrovert uter-antepart,32,2015,,
Obstetrician and Gynacologist,"Retroverted and incarcerated gravid uterus, postpartum condition or complication",Retrovert uter-postpart,32,2015,,
Obstetrician and Gynacologist,"Other abnormalities in shape or position of gravid uterus and of neighboring structures, unspecified as to episode of care or not applicable",Abn grav uterus NEC-unsp,32,2015,,
Obstetrician and Gynacologist,"Other abnormalities in shape or position of gravid uterus and of neighboring structures, delivered, with or without mention of antepartum condition",Abn uterus NEC-delivered,32,2015,,
Obstetrician and Gynacologist,"Other abnormalities in shape or position of gravid uterus and of neighboring structures, delivered, with mention of postpartum complication",Abn uterus NEC-del w p/p,32,2015,,
Obstetrician and Gynacologist,"Other abnormalities in shape or position of gravid uterus and of neighboring structures, antepartum condition or complication",Abn uterus NEC-antepart,32,2015,,
Obstetrician and Gynacologist,"Other abnormalities in shape or position of gravid uterus and of neighboring structures, postpartum condition or complication",Abn uterus NEC-postpart,32,2015,,
Obstetrician and Gynacologist,"Cervical incompetence, unspecified as to episode of care or not applicable",Cerv incompet preg-unsp,32,2015,,
Obstetrician and Gynacologist,"Cervical incompetence, delivered, with or without mention of antepartum condition",Cervical incompet-deliv,32,2015,,
Obstetrician and Gynacologist,"Cervical incompetence, delivered, with mention of postpartum complication",Cerv incompet-del w p/p,32,2015,,
Obstetrician and Gynacologist,"Cervical incompetence, antepartum condition or complication",Cerv incompet-antepartum,32,2015,,
Obstetrician and Gynacologist,"Cervical incompetence, postpartum condition or complication",Cerv incompet-postpartum,32,2015,,
Obstetrician and Gynacologist,"Other congenital or acquired abnormality of cervix, unspecified as to episode of care or not applicable",Abn cervix NEC preg-unsp,32,2015,,
Obstetrician and Gynacologist,"Other congenital or acquired abnormality of cervix, delivered, with or without mention of antepartum condition",Abn cervix NEC-delivered,32,2015,,
Obstetrician and Gynacologist,"Other congenital or acquired abnormality of cervix, delivered, with mention of postpartum complication",Abn cervix NEC-del w p/p,32,2015,,
Obstetrician and Gynacologist,"Other congenital or acquired abnormality of cervix, antepartum condition or complication",Abn cervix NEC-antepart,32,2015,,
Obstetrician and Gynacologist,"Other congenital or acquired abnormality of cervix, postpartum condition or complication",Abn cervix NEC-postpart,32,2015,,
Obstetrician and Gynacologist,"Congenital or acquired abnormality of vagina, unspecified as to episode of care or not applicable",Abn vagina in preg-unsp,32,2015,,
Obstetrician and Gynacologist,"Congenital or acquired abnormality of vagina, delivered, with or without mention of antepartum condition",Abnorm vagina-delivered,32,2015,,
Obstetrician and Gynacologist,"Congenital or acquired abnormality of vagina, delivered, with mention of postpartum complication",Abnorm vagina-del w p/p,32,2015,,
Obstetrician and Gynacologist,"Congenital or acquired abnormality of vagina, antepartum condition or complication",Abnorm vagina-antepartum,32,2015,,
Obstetrician and Gynacologist,"Congenital or acquired abnormality of vagina, postpartum condition or complication",Abnorm vagina-postpartum,32,2015,,
Obstetrician and Gynacologist,"Congenital or acquired abnormality of vulva, unspecified as to episode of care or not applicable",Abn vulva in preg-unspec,32,2015,,
Obstetrician and Gynacologist,"Congenital or acquired abnormality of vulva, delivered, with or without mention of antepartum condition",Abnormal vulva-delivered,32,2015,,
Obstetrician and Gynacologist,"Congenital or acquired abnormality of vulva, delivered, with mention of postpartum complication",Abnormal vulva-del w p/p,32,2015,,
Obstetrician and Gynacologist,"Congenital or acquired abnormality of vulva, antepartum condition or complication",Abnormal vulva-antepart,32,2015,,
Obstetrician and Gynacologist,"Congenital or acquired abnormality of vulva, postpartum condition or complication",Abnormal vulva-postpart,32,2015,,
Obstetrician and Gynacologist,"Other and unspecified abnormality of organs and soft tissues of pelvis, unspecified as to episode of care or not applicable",Abn pel NEC in preg-unsp,32,2015,,
Obstetrician and Gynacologist,"Other and unspecified abnormality of organs and soft tissues of pelvis, delivered, with or without mention of antepartum condition",Abn pelv org NEC-deliver,32,2015,,
Obstetrician and Gynacologist,"Other and unspecified abnormality of organs and soft tissues of pelvis, delivered, with mention of postpartum complication",Abn pelv NEC-deliv w p/p,32,2015,,
Obstetrician and Gynacologist,"Other and unspecified abnormality of organs and soft tissues of pelvis, antepartum condition or complication",Abn pelv org NEC-antepar,32,2015,,
Obstetrician and Gynacologist,"Other and unspecified abnormality of organs and soft tissues of pelvis, postpartum condition or complication",Abn pelv org NEC-postpar,32,2015,,
Obstetrician and Gynacologist,"Central nervous system malformation in fetus, unspecified as to episode of care or not applicable",Fetal cns malform-unspec,32,2015,,
Obstetrician and Gynacologist,"Central nervous system malformation in fetus, delivered, with or without mention of antepartum condition",Fetal cns malform-deliv,32,2015,,
Obstetrician and Gynacologist,"Central nervous system malformation in fetus, antepartum condition or complication",Fetal cns malfor-antepar,32,2015,,
Obstetrician and Gynacologist,"Chromosomal abnormality in fetus, affecting management of mother, unspecified as to episode of care or not applicable",Fetal chromos abn-unspec,32,2015,,
Obstetrician and Gynacologist,"Chromosomal abnormality in fetus, affecting management of mother, delivered, with or without mention of antepartum condition",Fetal chromoso abn-deliv,32,2015,,
Obstetrician and Gynacologist,"Chromosomal abnormality in fetus, affecting management of mother, antepartum condition or complication",Fet chromo abn-antepart,32,2015,,
Obstetrician and Gynacologist,"Hereditary disease in family possibly affecting fetus, affecting management of mother, unspecified as to episode of care or not applicable",Famil heredit dis-unspec,32,2015,,
Obstetrician and Gynacologist,"Hereditary disease in family possibly affecting fetus, affecting management of mother, delivered, with or without mention of antepartum condition",Famil heredit dis-deliv,32,2015,,
Obstetrician and Gynacologist,"Hereditary disease in family possibly affecting fetus, affecting management of mother, antepartum condition or complication",Famil hered dis-antepart,32,2015,,
Obstetrician and Gynacologist,"Suspected damage to fetus from viral disease in the mother, affecting management of mother, unspecified as to episode of care or not applicable",Fet damg d/t virus-unsp,32,2015,,
Obstetrician and Gynacologist,"Suspected damage to fetus from viral disease in the mother, affecting management of mother, delivered, with or without mention of antepartum condition",Fet damg d/t virus-deliv,32,2015,,
Obstetrician and Gynacologist,"Suspected damage to fetus from viral disease in the mother, affecting management of mother, antepartum condition or complication",Fet damg d/t virus-antep,32,2015,,
Obstetrician and Gynacologist,"Suspected damage to fetus from other disease in the mother, affecting management of mother, unspecified as to episode of care or not applicable",Fet damg d/t dis-unspec,32,2015,,
Obstetrician and Gynacologist,"Suspected damage to fetus from other disease in the mother, affecting management of mother, delivered, with or without mention of antepartum condition",Fet damg d/t dis-deliver,32,2015,,
Obstetrician and Gynacologist,"Suspected damage to fetus from other disease in the mother, affecting management of mother, antepartum condition or complication",Fet damg d/t dis-antepar,32,2015,,
Obstetrician and Gynacologist,"Suspected damage to fetus from drugs, affecting management of mother, unspecified as to episode of care or not applicable",Fetal damg d/t drug-unsp,32,2015,,
Obstetrician and Gynacologist,"Suspected damage to fetus from drugs, affecting management of mother, delivered, with or without mention of antepartum condition",Fet damag d/t drug-deliv,32,2015,,
Obstetrician and Gynacologist,"Suspected damage to fetus from drugs, affecting management of mother, antepartum condition or complication",Fet damg d/t drug-antepa,32,2015,,
Obstetrician and Gynacologist,"Suspected damage to fetus from radiation, affecting management of mother, unspecified as to episode of care or not applicable",Radiat fetal damag-unsp,32,2015,,
Obstetrician and Gynacologist,"Suspected damage to fetus from radiation, affecting management of mother, delivered,",Radiat fetal damag-deliv,32,2015,,
Obstetrician and Gynacologist,"Suspected damage to fetus from radiation, affecting management of mother, antepartum condition or complication",Radiat fet damag-antepar,32,2015,,
Obstetrician and Gynacologist,"Decreased fetal movements, affecting management of mother, unspecified as to episode of care",Decrease fetl movmt unsp,32,2015,,
Obstetrician and Gynacologist,"Decreased fetal movements, affecting management of mother, delivered, with or without mention of antepartum condition",Decrease fetal movmt del,32,2015,,
Obstetrician and Gynacologist,"Decreased fetal movements, affecting management of mother, antepartum condition or complication",Dec fetal movmt antepart,32,2015,,
Obstetrician and Gynacologist,"Other known or suspected fetal abnormality, not elsewhere classified, affecting management of mother, unspecified as to episode of care or not applicable",Fetal abnorm NEC-unspec,32,2015,,
Obstetrician and Gynacologist,"Other known or suspected fetal abnormality, not elsewhere classified, affecting management of mother, delivered, with or without mention of antepartum condition",Fetal abnorm NEC-deliver,32,2015,,
Obstetrician and Gynacologist,"Other known or suspected fetal abnormality, not elsewhere classified, affecting management of mother, antepartum condition or complication",Fetal abnorm NEC-antepar,32,2015,,
